"date","count","star","app"
2016-11-14,10,4.7,"Here"
2016-11-15,11,4.7,"Here"
2016-11-16,41,3.9,"Here"
2016-11-17,31,4.2,"Here"
2016-11-18,29,3.6,"Here"
2016-11-19,22,4,"Here"
2016-11-20,19,3.4,"Here"
2016-11-21,18,4.1,"Here"
2016-11-22,18,3.3,"Here"
2016-11-23,23,3.4,"Here"
2016-11-24,19,4.2,"Here"
2016-11-25,18,3.7,"Here"
2016-11-26,17,4,"Here"
2016-11-27,11,3.6,"Here"
2016-11-28,17,3.6,"Here"
2016-11-29,15,4.3,"Here"
2016-11-30,27,4.5,"Here"
2016-12-01,40,3.9,"Here"
2016-12-02,27,3.9,"Here"
2016-12-03,22,4.4,"Here"
2016-12-04,15,4,"Here"
2016-12-05,17,4.5,"Here"
2016-12-06,14,4.4,"Here"
2016-12-07,22,4,"Here"
2016-12-08,13,4.2,"Here"
2016-12-09,19,4.1,"Here"
2016-12-10,17,4.4,"Here"
2016-12-11,12,4.5,"Here"
2016-12-12,22,4.2,"Here"
2016-12-13,19,4.6,"Here"
2016-12-14,31,4.2,"Here"
2016-12-15,45,4.2,"Here"
2016-12-16,33,3.9,"Here"
2016-12-17,44,4.5,"Here"
2016-12-18,45,4.2,"Here"
2016-12-19,30,4.3,"Here"
2016-12-20,28,4.3,"Here"
2016-12-21,26,4,"Here"
2016-12-22,25,4.2,"Here"
2016-12-23,22,4.5,"Here"
2016-12-24,20,4.5,"Here"
2016-12-25,23,4.4,"Here"
2016-12-26,29,3.8,"Here"
2016-12-27,17,3.6,"Here"
2016-12-28,18,4.6,"Here"
2016-12-29,23,4,"Here"
2016-12-30,24,3.7,"Here"
2016-12-31,18,4.2,"Here"
2017-01-01,21,3.9,"Here"
2017-01-02,22,4.2,"Here"
2017-01-03,26,4.6,"Here"
2017-01-04,22,4.7,"Here"
2017-01-05,20,4.3,"Here"
2017-01-06,20,3.5,"Here"
2017-01-07,27,3.9,"Here"
2017-01-08,19,4,"Here"
2017-01-09,14,4.1,"Here"
2017-01-10,16,4.1,"Here"
2017-01-11,32,3.9,"Here"
2017-01-12,46,3.9,"Here"
2017-01-13,27,3.6,"Here"
2017-01-14,28,3.8,"Here"
2017-01-15,29,4,"Here"
2017-01-16,73,4.4,"Here"
2017-01-17,114,4.7,"Here"
2017-01-18,113,4.6,"Here"
2017-01-19,65,4.8,"Here"
2017-01-20,66,4.7,"Here"
2017-01-21,73,4.5,"Here"
2017-01-22,48,4.7,"Here"
2017-01-23,38,4.6,"Here"
2017-01-24,46,4.6,"Here"
2017-01-25,46,4.4,"Here"
2017-01-26,47,4.2,"Here"
2017-01-27,25,4.2,"Here"
2017-01-28,24,4.1,"Here"
2017-01-29,34,4.1,"Here"
2017-01-30,53,4.5,"Here"
2017-01-31,67,4.5,"Here"
2017-02-01,44,4.6,"Here"
2017-02-02,44,4.4,"Here"
2017-02-03,48,4.5,"Here"
2017-02-04,43,4.4,"Here"
2017-02-05,50,4.6,"Here"
2017-02-06,38,4.3,"Here"
2017-02-07,41,4.6,"Here"
2017-02-08,37,4.6,"Here"
2017-02-09,49,3.9,"Here"
2017-02-10,20,4.6,"Here"
2017-02-11,16,4.4,"Here"
2017-02-12,20,4.2,"Here"
2017-02-13,16,3.9,"Here"
2017-02-14,15,4.1,"Here"
2017-02-15,15,4.7,"Here"
2017-02-16,12,4.3,"Here"
2017-02-17,13,3.5,"Here"
2017-02-18,26,4.3,"Here"
2017-02-19,15,4.7,"Here"
2017-02-20,15,4.1,"Here"
2017-02-21,12,4.8,"Here"
2017-02-22,29,3.9,"Here"
2017-02-23,31,3.8,"Here"
2017-02-24,31,4.4,"Here"
2017-02-25,29,4.2,"Here"
2017-02-26,24,4.3,"Here"
2017-02-27,17,4.2,"Here"
2017-02-28,12,3.6,"Here"
2017-03-01,22,4,"Here"
2017-03-02,14,4.1,"Here"
2017-03-03,17,4.5,"Here"
2017-03-04,15,4.5,"Here"
2017-03-05,13,4,"Here"
2017-03-06,13,3.7,"Here"
2017-03-07,20,4.5,"Here"
2017-03-08,12,4.6,"Here"
2017-03-09,36,4.3,"Here"
2017-03-10,33,4.1,"Here"
2017-03-11,28,4.2,"Here"
2017-03-12,20,4.2,"Here"
2017-03-13,14,3.4,"Here"
2017-03-14,14,4.1,"Here"
2017-03-15,19,4.1,"Here"
2017-03-16,52,4.8,"Here"
2017-03-17,65,4.7,"Here"
2017-03-18,51,4.7,"Here"
2017-03-19,45,4.8,"Here"
2017-03-20,44,4.6,"Here"
2017-03-21,41,4.7,"Here"
2017-03-22,36,4.6,"Here"
2017-03-23,48,4.5,"Here"
2017-03-24,60,4.5,"Here"
2017-03-25,40,4.6,"Here"
2017-03-26,45,4.6,"Here"
2017-03-27,31,4.6,"Here"
2017-03-28,37,4.6,"Here"
2017-03-29,32,4.4,"Here"
2017-03-30,27,4.4,"Here"
2017-03-31,29,4.7,"Here"
2017-04-01,28,4.5,"Here"
2017-04-02,37,4.5,"Here"
2017-04-03,30,4.4,"Here"
2017-04-04,24,4.8,"Here"
2017-04-05,47,4.5,"Here"
2017-04-06,66,4.4,"Here"
2017-04-07,33,4.8,"Here"
2017-04-08,35,4.5,"Here"
2017-04-09,36,4.4,"Here"
2017-04-10,30,4.4,"Here"
2017-04-11,24,4.4,"Here"
2017-04-12,27,4.3,"Here"
2017-04-13,30,4,"Here"
2017-04-14,42,4.5,"Here"
2017-04-15,33,4.3,"Here"
2017-04-16,46,4.3,"Here"
2017-04-17,28,4.5,"Here"
2017-04-18,24,4.3,"Here"
2017-04-19,37,4.6,"Here"
2017-04-20,49,4.6,"Here"
2017-04-21,31,4.6,"Here"
2017-04-22,26,4.5,"Here"
2017-04-23,41,4.3,"Here"
2017-04-24,20,4,"Here"
2017-04-25,29,4.6,"Here"
2017-04-26,23,4.4,"Here"
2017-04-27,24,4.6,"Here"
2017-04-28,21,4.4,"Here"
2017-04-29,35,4.6,"Here"
2017-04-30,32,4.7,"Here"
2017-05-01,21,4,"Here"
2017-05-02,27,4.8,"Here"
2017-05-03,41,4.4,"Here"
2017-05-04,37,4.6,"Here"
2017-05-05,35,4.7,"Here"
2017-05-06,26,4.6,"Here"
2017-05-07,31,4.6,"Here"
2017-05-08,22,4.8,"Here"
2017-05-09,24,4.5,"Here"
2017-05-10,21,4.6,"Here"
2017-05-11,27,4.6,"Here"
2017-05-12,28,4.7,"Here"
2017-05-13,30,4.5,"Here"
2017-05-14,31,4.1,"Here"
2017-05-15,24,4.7,"Here"
2017-05-16,32,4.4,"Here"
2017-05-17,39,4.5,"Here"
2017-05-18,50,4.2,"Here"
2017-05-19,40,4.3,"Here"
2017-05-20,16,4.8,"Here"
2017-05-21,26,4.3,"Here"
2017-05-22,20,4.5,"Here"
2017-05-23,31,4.4,"Here"
2017-05-24,25,3.7,"Here"
2017-05-25,25,4.3,"Here"
2017-05-26,32,4.8,"Here"
2017-05-27,32,4.4,"Here"
2017-05-28,26,4.5,"Here"
2017-05-29,31,4.7,"Here"
2017-05-30,25,4.6,"Here"
2017-05-31,23,4.3,"Here"
2017-06-01,37,4.1,"Here"
2017-06-02,39,4.5,"Here"
2017-06-03,23,3.7,"Here"
2017-06-04,28,4.1,"Here"
2017-06-05,27,4.6,"Here"
2017-06-06,24,4.5,"Here"
2017-06-07,17,4.2,"Here"
2017-06-08,26,4.4,"Here"
2017-06-09,22,4.5,"Here"
2017-06-10,16,4.8,"Here"
2017-06-11,23,4.3,"Here"
2017-06-12,17,4.5,"Here"
2017-06-13,24,4.8,"Here"
2017-06-14,31,4.3,"Here"
2017-06-15,30,4.4,"Here"
2017-06-16,21,4,"Here"
2017-06-17,16,4.1,"Here"
2017-06-18,18,4.3,"Here"
2017-06-19,14,4.1,"Here"
2017-06-20,13,4.4,"Here"
2017-06-21,22,4.2,"Here"
2017-06-22,13,3.8,"Here"
2017-06-23,17,3.5,"Here"
2017-06-24,14,4.3,"Here"
2017-06-25,15,4,"Here"
2017-06-26,15,4.3,"Here"
2017-06-27,19,4.2,"Here"
2017-06-28,14,4.1,"Here"
2017-06-29,27,4.4,"Here"
2017-06-30,24,4.3,"Here"
2017-07-01,28,4.1,"Here"
2017-07-02,22,4.2,"Here"
2017-07-03,19,4.1,"Here"
2017-07-04,20,4.4,"Here"
2017-07-05,17,3.5,"Here"
2017-07-06,12,4.3,"Here"
2017-07-07,15,4.6,"Here"
2017-07-08,21,3.9,"Here"
2017-07-09,16,4.2,"Here"
2017-07-10,14,3.6,"Here"
2017-07-11,12,3.8,"Here"
2017-07-12,17,4.6,"Here"
2017-07-13,11,2.9,"Here"
2017-07-14,9,4.9,"Here"
2017-07-15,11,4.7,"Here"
2017-07-16,16,4.2,"Here"
2017-07-17,11,4.9,"Here"
2017-07-18,14,4,"Here"
2017-07-19,8,4.4,"Here"
2017-07-20,12,3.2,"Here"
2017-07-21,20,3.6,"Here"
2017-07-22,19,3.5,"Here"
2017-07-23,16,3.8,"Here"
2017-07-24,10,3.4,"Here"
2017-07-25,13,4.2,"Here"
2017-07-26,18,4.4,"Here"
2017-07-27,16,4.2,"Here"
2017-07-28,22,4.7,"Here"
2017-07-29,12,4.2,"Here"
2017-07-30,16,3.9,"Here"
2017-07-31,6,3.7,"Here"
2017-08-01,16,3.9,"Here"
2017-08-02,18,4.4,"Here"
2017-08-03,19,4.3,"Here"
2017-08-04,16,4.1,"Here"
2017-08-05,19,4.4,"Here"
2017-08-06,18,4.4,"Here"
2017-08-07,33,4.4,"Here"
2017-08-08,28,4.2,"Here"
2017-08-09,21,4,"Here"
2017-08-10,19,3.7,"Here"
2017-08-11,15,3.9,"Here"
2017-08-12,14,4.1,"Here"
2017-08-13,16,4.4,"Here"
2017-08-14,19,4.3,"Here"
2017-08-15,21,4.3,"Here"
2017-08-16,16,4.1,"Here"
2017-08-17,13,3.5,"Here"
2017-08-18,19,4.5,"Here"
2017-08-19,16,3.6,"Here"
2017-08-20,16,4,"Here"
2017-08-21,10,5,"Here"
2017-08-22,14,4.1,"Here"
2017-08-23,16,4.2,"Here"
2017-08-24,17,3.9,"Here"
2017-08-25,17,3.8,"Here"
2017-08-26,23,4.1,"Here"
2017-08-27,10,4,"Here"
2017-08-28,18,4.3,"Here"
2017-08-29,12,3.2,"Here"
2017-08-30,11,4.7,"Here"
2017-08-31,13,3.8,"Here"
2017-09-01,15,3.9,"Here"
2017-09-02,15,3.8,"Here"
2017-09-03,11,4.7,"Here"
2017-09-04,25,4.3,"Here"
2017-09-05,33,4.3,"Here"
2017-09-06,26,4.2,"Here"
2017-09-07,20,4.3,"Here"
2017-09-08,23,4.5,"Here"
2017-09-09,16,4.4,"Here"
2017-09-10,23,4,"Here"
2017-09-11,23,4.3,"Here"
2017-09-12,9,4,"Here"
2017-09-13,16,4.3,"Here"
2017-09-14,15,3.9,"Here"
2017-09-15,12,4.5,"Here"
2017-09-16,16,3.8,"Here"
2017-09-17,16,3.9,"Here"
2017-09-18,21,4.4,"Here"
2017-09-19,33,4.1,"Here"
2017-09-20,21,4.2,"Here"
2017-09-21,18,4,"Here"
2017-09-22,16,4.4,"Here"
2017-09-23,16,3.8,"Here"
2017-09-24,15,4.1,"Here"
2017-09-25,10,4.5,"Here"
2017-09-26,9,4.6,"Here"
2017-09-27,13,4.5,"Here"
2017-09-28,12,4.3,"Here"
2017-09-29,9,3.4,"Here"
2017-09-30,8,3.9,"Here"
2017-10-01,17,3.9,"Here"
2017-10-02,14,3.8,"Here"
2017-10-03,17,3.9,"Here"
2017-10-04,11,3.6,"Here"
2017-10-05,10,4,"Here"
2017-10-06,12,4.2,"Here"
2017-10-07,14,4.9,"Here"
2017-10-08,14,4.1,"Here"
2017-10-09,12,3.9,"Here"
2017-10-10,13,4.1,"Here"
2017-10-11,4,4.8,"Here"
2017-10-12,15,3.8,"Here"
2017-10-13,11,3.9,"Here"
2017-10-14,16,4.2,"Here"
2017-10-15,14,3.9,"Here"
2017-10-16,7,3.4,"Here"
2017-10-17,18,4.1,"Here"
2017-10-18,11,3.5,"Here"
2017-10-19,9,3.9,"Here"
2017-10-20,17,3.7,"Here"
2017-10-21,15,4.3,"Here"
2017-10-22,13,4.2,"Here"
2017-10-23,12,4.1,"Here"
2017-10-24,11,4.3,"Here"
2017-10-25,14,3.7,"Here"
2017-10-26,11,4.5,"Here"
2017-10-27,14,3.9,"Here"
2017-10-28,7,3.4,"Here"
2017-10-29,12,4.2,"Here"
2017-10-30,8,4.5,"Here"
2017-10-31,10,4.4,"Here"
2017-11-01,7,3.1,"Here"
2017-11-02,10,4.6,"Here"
2017-11-03,10,3.9,"Here"
2017-11-04,14,4.1,"Here"
2017-11-05,16,4.6,"Here"
2017-11-06,9,4.4,"Here"
2017-11-07,13,4.9,"Here"
2017-11-08,17,3.9,"Here"
2017-11-09,11,3.3,"Here"
2017-11-10,18,3.4,"Here"
2017-11-11,9,2.8,"Here"
2017-11-12,11,3.5,"Here"
2017-11-13,23,4.3,"Here"
2017-11-14,20,4.7,"Here"
2017-11-15,17,3.6,"Here"
2017-11-16,13,4.5,"Here"
2017-11-17,8,3.4,"Here"
2017-11-18,11,4.3,"Here"
2017-11-19,12,3.6,"Here"
2017-11-20,14,3.4,"Here"
2017-11-21,7,4.4,"Here"
2017-11-22,10,4,"Here"
2017-11-23,9,4.9,"Here"
2017-11-24,8,3.4,"Here"
2017-11-25,13,4.7,"Here"
2017-11-26,12,4,"Here"
2017-11-27,6,4.5,"Here"
2017-11-28,15,4.3,"Here"
2017-11-29,12,4.5,"Here"
2017-11-30,10,4.7,"Here"
2017-12-01,11,4.1,"Here"
2017-12-02,13,4,"Here"
2017-12-03,12,4.2,"Here"
2017-12-04,6,4.8,"Here"
2017-12-05,10,4.4,"Here"
2017-12-06,14,4.4,"Here"
2017-12-07,8,3.5,"Here"
2017-12-08,7,4,"Here"
2017-12-09,11,3.9,"Here"
2017-12-10,10,3.3,"Here"
2017-12-11,9,4,"Here"
2017-12-12,7,3.6,"Here"
2017-12-13,8,2.8,"Here"
2017-12-14,8,4.5,"Here"
2017-12-15,10,3.7,"Here"
2017-12-16,12,3,"Here"
2017-12-17,14,4.3,"Here"
2017-12-18,11,4.1,"Here"
2017-12-19,9,3.8,"Here"
2017-12-20,10,4,"Here"
2017-12-21,13,3.7,"Here"
2017-12-22,10,4.1,"Here"
2017-12-23,9,4.3,"Here"
2017-12-24,13,3.8,"Here"
2017-12-25,12,4.1,"Here"
2017-12-26,11,4.1,"Here"
2017-12-27,8,4.1,"Here"
2017-12-28,7,4.6,"Here"
2017-12-29,12,4.2,"Here"
2017-12-30,8,4.4,"Here"
2017-12-31,7,4.1,"Here"
2018-01-01,12,4.1,"Here"
2018-01-02,6,4.3,"Here"
2018-01-03,11,4.1,"Here"
2018-01-04,9,3.8,"Here"
2018-01-05,13,3.8,"Here"
2018-01-06,9,4.6,"Here"
2018-01-07,9,4.6,"Here"
2018-01-08,8,4.6,"Here"
2018-01-09,8,4.9,"Here"
2018-01-10,14,4.6,"Here"
2018-01-11,12,4.1,"Here"
2018-01-12,4,5,"Here"
2018-01-13,8,3.1,"Here"
2018-01-14,11,4.4,"Here"
2018-01-15,13,3.8,"Here"
2018-01-16,12,3.8,"Here"
2018-01-17,6,4.2,"Here"
2018-01-18,5,4,"Here"
2018-01-19,7,4.7,"Here"
2018-01-20,16,3.3,"Here"
2018-01-21,9,3.8,"Here"
2018-01-22,5,3.4,"Here"
2018-01-23,12,4.3,"Here"
2018-01-24,6,4.3,"Here"
2018-01-25,6,4.5,"Here"
2018-01-26,5,4.2,"Here"
2018-01-27,5,4,"Here"
2018-01-28,15,4.3,"Here"
2018-01-29,15,4.8,"Here"
2018-01-30,27,4,"Here"
2018-01-31,9,3.8,"Here"
2018-02-01,11,3.8,"Here"
2018-02-02,9,4.3,"Here"
2018-02-03,7,3.9,"Here"
2018-02-04,8,3.5,"Here"
2018-02-05,9,3.4,"Here"
2018-02-06,6,4,"Here"
2018-02-07,12,4.4,"Here"
2018-02-08,10,4.6,"Here"
2018-02-09,11,4.2,"Here"
2018-02-10,10,3.5,"Here"
2018-02-11,9,4.3,"Here"
2018-02-12,6,3.7,"Here"
2018-02-13,5,3.8,"Here"
2018-02-14,8,3.6,"Here"
2018-02-15,7,3.7,"Here"
2018-02-16,5,5,"Here"
2018-02-17,8,2.9,"Here"
2018-02-18,5,4.4,"Here"
2018-02-19,17,4.1,"Here"
2018-02-20,13,3.7,"Here"
2018-02-21,11,3.1,"Here"
2018-02-22,10,4.4,"Here"
2018-02-23,9,4.2,"Here"
2018-02-24,6,3.7,"Here"
2018-02-25,8,3.1,"Here"
2018-02-26,26,4.3,"Here"
2018-02-27,22,4.5,"Here"
2018-02-28,15,3.3,"Here"
2018-03-01,10,4.2,"Here"
2018-03-02,12,2.8,"Here"
2018-03-03,13,4,"Here"
2018-03-04,12,3.6,"Here"
2018-03-05,8,4.2,"Here"
2018-03-06,11,4.1,"Here"
2018-03-07,2,3.5,"Here"
2018-03-08,7,4.1,"Here"
2018-03-09,8,3.6,"Here"
2018-03-10,9,4.1,"Here"
2018-03-11,5,3.8,"Here"
2018-03-12,6,5,"Here"
2018-03-13,5,3.6,"Here"
2018-03-14,9,3.9,"Here"
2018-03-15,10,4.4,"Here"
2018-03-16,7,3.3,"Here"
2018-03-17,10,3.7,"Here"
2018-03-18,7,3.3,"Here"
2018-03-19,6,3.5,"Here"
2018-03-20,5,4.8,"Here"
2018-03-21,2,4.5,"Here"
2018-03-22,12,4,"Here"
2018-03-23,13,3.8,"Here"
2018-03-24,10,3.6,"Here"
2018-03-25,9,3.8,"Here"
2018-03-26,7,4.4,"Here"
2018-03-27,8,4.5,"Here"
2018-03-28,3,5,"Here"
2018-03-29,9,4.4,"Here"
2018-03-30,10,3.6,"Here"
2018-03-31,8,4.5,"Here"
2018-04-01,16,3.9,"Here"
2018-04-02,6,4,"Here"
2018-04-03,7,4.7,"Here"
2018-04-04,8,3.4,"Here"
2018-04-05,9,3.6,"Here"
2018-04-06,10,4.1,"Here"
2018-04-07,8,4.5,"Here"
2018-04-08,3,2.3,"Here"
2018-04-09,13,3.4,"Here"
2018-04-10,9,4,"Here"
2018-04-11,7,2.4,"Here"
2018-04-12,10,4.4,"Here"
2018-04-13,7,3,"Here"
2018-04-14,7,3.6,"Here"
2018-04-15,7,4,"Here"
2018-04-16,9,3.3,"Here"
2018-04-17,10,4,"Here"
2018-04-18,10,4.6,"Here"
2018-04-19,5,5,"Here"
2018-04-20,9,3.4,"Here"
2018-04-21,8,3.4,"Here"
2018-04-22,6,4.2,"Here"
2018-04-23,13,3.8,"Here"
2018-04-24,6,3.5,"Here"
2018-04-25,10,4.7,"Here"
2018-04-26,9,3.2,"Here"
2018-04-27,11,3.9,"Here"
2018-04-28,4,3.8,"Here"
2018-04-29,7,4,"Here"
2018-04-30,13,3.7,"Here"
2018-05-01,14,3.4,"Here"
2018-05-02,10,3.5,"Here"
2018-05-03,4,4.8,"Here"
2018-05-04,7,4.4,"Here"
2018-05-05,11,3.5,"Here"
2018-05-06,8,3.2,"Here"
2018-05-07,6,4.3,"Here"
2018-05-08,10,3.6,"Here"
2018-05-09,10,3.2,"Here"
2018-05-10,10,4.2,"Here"
2018-05-11,24,3.4,"Here"
2018-05-12,10,4.4,"Here"
2018-05-13,17,4,"Here"
2018-05-14,7,5,"Here"
2018-05-15,10,4.8,"Here"
2018-05-16,12,4.4,"Here"
2018-05-17,7,3.4,"Here"
2018-05-18,8,3.6,"Here"
2018-05-19,13,4.5,"Here"
2018-05-20,10,4.1,"Here"
2018-05-21,10,3.4,"Here"
2018-05-22,8,4.2,"Here"
2018-05-23,11,4.6,"Here"
2018-05-24,16,4.6,"Here"
2018-05-25,6,4.3,"Here"
2018-05-26,8,3.9,"Here"
2018-05-27,15,4.5,"Here"
2018-05-28,8,4.6,"Here"
2018-05-29,7,3.9,"Here"
2018-05-30,7,4.3,"Here"
2018-05-31,10,4.5,"Here"
2018-06-01,6,2.8,"Here"
2018-06-02,10,4.8,"Here"
2018-06-03,7,3.3,"Here"
2018-06-04,7,3.4,"Here"
2018-06-05,11,3.4,"Here"
2018-06-06,8,3.5,"Here"
2018-06-07,4,4.5,"Here"
2018-06-08,7,3.1,"Here"
2018-06-09,10,3.3,"Here"
2018-06-10,2,3,"Here"
2018-06-11,8,3.8,"Here"
2018-06-12,12,3.7,"Here"
2018-06-13,5,4.8,"Here"
2018-06-14,7,2.7,"Here"
2018-06-15,11,3.6,"Here"
2018-06-16,7,4.6,"Here"
2018-06-17,8,4,"Here"
2018-06-18,4,4.2,"Here"
2018-06-19,7,3.1,"Here"
2018-06-20,16,4.1,"Here"
2018-06-21,8,4,"Here"
2018-06-22,7,3.4,"Here"
2018-06-23,12,4.2,"Here"
2018-06-24,8,4.2,"Here"
2018-06-25,7,4.3,"Here"
2018-06-26,9,3.6,"Here"
2018-06-27,9,4.6,"Here"
2018-06-28,17,4.2,"Here"
2018-06-29,6,5,"Here"
2018-06-30,4,4.5,"Here"
2018-07-01,10,4.1,"Here"
2018-07-02,6,3.3,"Here"
2018-07-03,8,3.5,"Here"
2018-07-04,5,4.6,"Here"
2018-07-05,8,3.6,"Here"
2018-07-06,4,5,"Here"
2018-07-07,7,3,"Here"
2018-07-08,3,4.7,"Here"
2018-07-09,6,4.2,"Here"
2018-07-10,5,3.4,"Here"
2018-07-11,7,3.7,"Here"
2018-07-12,3,3.7,"Here"
2018-07-13,6,3.3,"Here"
2018-07-14,8,4.5,"Here"
2018-07-15,10,4.3,"Here"
2018-07-16,10,3.7,"Here"
2018-07-17,8,4.8,"Here"
2018-07-18,8,4.8,"Here"
2018-07-19,4,4,"Here"
2018-07-20,6,4.3,"Here"
2018-07-21,13,4.2,"Here"
2018-07-22,7,3.9,"Here"
2018-07-23,9,4.4,"Here"
2018-07-24,10,3.6,"Here"
2018-07-25,10,3.3,"Here"
2018-07-26,5,4.2,"Here"
2018-07-27,5,4.6,"Here"
2018-07-28,6,3,"Here"
2018-07-29,6,4.2,"Here"
2018-07-30,11,3.5,"Here"
2018-07-31,9,4.1,"Here"
2018-08-01,17,3.8,"Here"
2018-08-02,8,4.4,"Here"
2018-08-03,6,4.8,"Here"
2018-08-04,8,4.6,"Here"
2018-08-05,8,4.6,"Here"
2018-08-06,6,3.8,"Here"
2018-08-07,10,4.1,"Here"
2018-08-08,9,3.3,"Here"
2018-08-09,5,3.4,"Here"
2018-08-10,14,4.2,"Here"
2018-08-11,14,4.1,"Here"
2018-08-12,9,4,"Here"
2018-08-13,10,4.5,"Here"
2018-08-14,6,5,"Here"
2018-08-15,5,4.8,"Here"
2018-08-16,11,4.4,"Here"
2018-08-17,5,3.2,"Here"
2018-08-18,7,3.9,"Here"
2018-08-19,13,4.1,"Here"
2018-08-20,11,3.9,"Here"
2018-08-21,15,4.3,"Here"
2018-08-22,8,4.4,"Here"
2018-08-23,24,3.8,"Here"
2018-08-24,10,4.3,"Here"
2018-08-25,14,4,"Here"
2018-08-26,7,4.4,"Here"
2018-08-27,8,4,"Here"
2018-08-28,10,3.7,"Here"
2018-08-29,6,4.7,"Here"
2018-08-30,9,4.3,"Here"
2018-08-31,5,3.8,"Here"
2018-09-01,9,3.6,"Here"
2018-09-02,13,3.2,"Here"
2018-09-03,5,3,"Here"
2018-09-04,12,3.3,"Here"
2018-09-05,11,3.3,"Here"
2018-09-06,14,4.4,"Here"
2018-09-07,22,4.1,"Here"
2018-09-08,15,3.9,"Here"
2018-09-09,11,4.6,"Here"
2018-09-10,6,2.7,"Here"
2018-09-11,4,5,"Here"
2018-09-12,9,4.9,"Here"
2018-09-13,5,4.2,"Here"
2018-09-14,4,2.2,"Here"
2018-09-15,8,4,"Here"
2018-09-16,10,4.2,"Here"
2018-09-17,5,4.2,"Here"
2018-09-18,8,4.8,"Here"
2018-09-19,9,4.3,"Here"
2018-09-20,12,3.9,"Here"
2018-09-21,8,4.4,"Here"
2018-09-22,5,3.8,"Here"
2018-09-23,9,3,"Here"
2018-09-24,9,4.2,"Here"
2018-09-25,20,3.8,"Here"
2018-09-26,14,3.6,"Here"
2018-09-27,13,3.9,"Here"
2018-09-28,9,3.9,"Here"
2018-09-29,12,4.7,"Here"
2018-09-30,13,3.6,"Here"
2018-10-01,4,5,"Here"
2018-10-02,9,4.3,"Here"
2018-10-03,13,4.2,"Here"
2018-10-04,12,4.1,"Here"
2018-10-05,6,3.5,"Here"
2018-10-06,10,4.2,"Here"
2018-10-07,9,3.6,"Here"
2018-10-08,4,4.2,"Here"
2018-10-09,11,3.9,"Here"
2018-10-10,11,4.3,"Here"
2018-10-11,9,3.1,"Here"
2018-10-12,10,3.7,"Here"
2018-10-13,11,4.3,"Here"
2018-10-14,8,4.2,"Here"
2018-10-15,6,3.2,"Here"
2018-10-16,3,2.3,"Here"
2018-10-17,6,4.8,"Here"
2018-10-18,13,4.1,"Here"
2018-10-19,13,4.1,"Here"
2018-10-20,13,4,"Here"
2018-10-21,4,4,"Here"
2018-10-22,9,4.3,"Here"
2018-10-23,6,4.7,"Here"
2018-10-24,13,4.2,"Here"
2018-10-25,8,3.6,"Here"
2018-10-26,7,3.9,"Here"
2018-10-27,13,4.2,"Here"
2018-10-28,13,4.4,"Here"
2018-10-29,10,4.1,"Here"
2018-10-30,8,3.6,"Here"
2018-10-31,8,3,"Here"
2018-11-01,6,4.7,"Here"
2018-11-02,7,3.9,"Here"
2018-11-03,14,4,"Here"
2018-11-04,9,3.4,"Here"
2018-11-05,11,4,"Here"
2018-11-06,8,3.6,"Here"
2018-11-07,4,4.8,"Here"
2018-11-08,10,4.4,"Here"
2018-11-09,7,4.3,"Here"
2018-11-10,10,3.4,"Here"
2018-11-11,8,4.6,"Here"
2018-11-12,8,3.8,"Here"
2018-11-13,7,3.3,"Here"
2018-11-14,6,3.8,"Here"
2018-11-15,5,5,"Here"
2018-11-16,7,4.3,"Here"
2018-11-17,14,4.1,"Here"
2018-11-18,15,3.9,"Here"
2018-11-19,6,4.5,"Here"
2018-11-20,8,4.2,"Here"
2018-11-21,4,4.5,"Here"
2018-11-22,7,4.3,"Here"
2018-11-23,6,4.7,"Here"
2018-11-24,6,4.2,"Here"
2018-11-25,10,4.9,"Here"
2018-11-26,7,3.9,"Here"
2018-11-27,4,4.2,"Here"
2018-11-28,10,4,"Here"
2018-11-29,4,3,"Here"
2018-11-30,6,4.7,"Here"
2018-12-01,8,4.4,"Here"
2018-12-02,10,3.6,"Here"
2018-12-03,8,5,"Here"
2018-12-04,5,4.6,"Here"
2018-12-05,6,5,"Here"
2018-12-06,6,4.2,"Here"
2018-12-07,8,3.8,"Here"
2018-12-08,8,4.2,"Here"
2018-12-09,11,4.2,"Here"
2018-12-10,5,3.8,"Here"
2018-12-11,8,4.1,"Here"
2018-12-12,5,4.6,"Here"
2018-12-13,5,4,"Here"
2018-12-14,12,4,"Here"
2018-12-15,2,3,"Here"
2018-12-16,3,3.7,"Here"
2018-12-17,4,3.2,"Here"
2018-12-18,9,3.8,"Here"
2018-12-19,5,3.8,"Here"
2018-12-20,2,3,"Here"
2018-12-21,7,3.7,"Here"
2018-12-22,5,4.6,"Here"
2018-12-23,10,4.1,"Here"
2018-12-24,6,1.8,"Here"
2018-12-25,7,3,"Here"
2018-12-26,7,3.9,"Here"
2018-12-27,8,3.2,"Here"
2018-12-28,3,5,"Here"
2018-12-29,5,3,"Here"
2018-12-30,7,2.9,"Here"
2018-12-31,3,3.7,"Here"
2019-01-01,8,3.5,"Here"
2019-01-02,6,3,"Here"
2019-01-03,7,3.7,"Here"
2019-01-04,7,3.7,"Here"
2019-01-05,10,4.3,"Here"
2019-01-06,10,3.6,"Here"
2019-01-07,9,4.9,"Here"
2019-01-08,4,1,"Here"
