"day_cut","stars","year","day","app"
2020-02-05,3.14705882352941,2020,5,"7"
2020-02-06,3.5,2020,6,"7"
2020-02-07,3.76,2020,7,"7"
2020-02-08,3.72916666666667,2020,8,"7"
2020-02-09,3.61290322580645,2020,9,"7"
2020-02-10,3.6969696969697,2020,10,"7"
2020-02-11,3.81081081081081,2020,11,"7"
2020-02-12,3.33333333333333,2020,12,"7"
2020-02-13,3.66666666666667,2020,13,"7"
2020-02-14,3.36111111111111,2020,14,"7"
2020-02-15,3.39024390243902,2020,15,"7"
2020-02-16,3.46341463414634,2020,16,"7"
2020-02-17,3.60344827586207,2020,17,"7"
2020-02-18,3.61904761904762,2020,18,"7"
2020-02-19,2.97560975609756,2020,19,"7"
2020-02-20,3.73015873015873,2020,20,"7"
2020-02-21,3.38571428571429,2020,21,"7"
2020-02-22,3.71428571428571,2020,22,"7"
2020-02-23,3.26785714285714,2020,23,"7"
2020-02-24,3.15217391304348,2020,24,"7"
2020-02-25,3.47916666666667,2020,25,"7"
2020-02-26,3.325,2020,26,"7"
2020-02-27,3.36734693877551,2020,27,"7"
2020-02-28,3.52173913043478,2020,28,"7"
2020-02-29,3.4375,2020,29,"7"
2020-03-01,3.74285714285714,2020,1,"7"
2020-03-02,3.70833333333333,2020,2,"7"
2020-03-03,3.02777777777778,2020,3,"7"
2020-03-04,4.25714285714286,2020,4,"7"
2020-03-05,3.17021276595745,2020,5,"7"
2020-03-06,3.65909090909091,2020,6,"7"
2020-03-07,3.65116279069767,2020,7,"7"
2020-03-08,3.68292682926829,2020,8,"7"
2020-03-09,3.22727272727273,2020,9,"7"
2020-03-10,3.3953488372093,2020,10,"7"
2020-03-11,3.51515151515152,2020,11,"7"
2020-03-12,3.37777777777778,2020,12,"7"
2020-03-13,3.61111111111111,2020,13,"7"
2020-03-14,3.5,2020,14,"7"
2020-03-15,3.52631578947368,2020,15,"7"
2020-03-16,4,2020,16,"7"
2020-03-17,3.57692307692308,2020,17,"7"
2020-03-18,3.78787878787879,2020,18,"7"
2020-03-19,4.38888888888889,2020,19,"7"
2020-03-20,4.09090909090909,2020,20,"7"
2020-03-21,3.52,2020,21,"7"
2020-03-22,3.68965517241379,2020,22,"7"
2020-03-23,3.88235294117647,2020,23,"7"
2020-03-24,3.84444444444444,2020,24,"7"
2020-03-25,3.90322580645161,2020,25,"7"
2020-03-26,4.21212121212121,2020,26,"7"
2020-03-27,4.08333333333333,2020,27,"7"
2020-03-28,3.70588235294118,2020,28,"7"
2020-03-29,4.42307692307692,2020,29,"7"
2020-03-30,3.625,2020,30,"7"
2020-03-31,3.96551724137931,2020,31,"7"
2020-04-01,4.17391304347826,2020,1,"7"
2020-04-02,4.25925925925926,2020,2,"7"
2020-04-03,3.85714285714286,2020,3,"7"
2020-04-04,4.1304347826087,2020,4,"7"
2020-04-05,4.26923076923077,2020,5,"7"
2020-04-06,3.13636363636364,2020,6,"7"
2020-04-07,3.30434782608696,2020,7,"7"
2020-04-08,3.69230769230769,2020,8,"7"
2020-04-09,3.92307692307692,2020,9,"7"
2020-04-10,4.10526315789474,2020,10,"7"
2020-04-11,3.8695652173913,2020,11,"7"
2020-04-12,3.93333333333333,2020,12,"7"
2020-04-13,4.12,2020,13,"7"
2020-04-14,4.03846153846154,2020,14,"7"
2020-04-15,3.62962962962963,2020,15,"7"
2020-04-16,3.67857142857143,2020,16,"7"
2020-04-17,3.65217391304348,2020,17,"7"
2020-04-18,3.65,2020,18,"7"
2020-04-19,3.22222222222222,2020,19,"7"
2020-04-20,3.95238095238095,2020,20,"7"
2020-04-21,4.39285714285714,2020,21,"7"
2020-04-22,3.57142857142857,2020,22,"7"
2020-04-23,3.69230769230769,2020,23,"7"
2020-04-24,3.47368421052632,2020,24,"7"
2020-04-25,3.8,2020,25,"7"
2020-04-26,3.85714285714286,2020,26,"7"
2020-04-27,3.36,2020,27,"7"
2020-04-28,4.10526315789474,2020,28,"7"
2020-04-29,4.36842105263158,2020,29,"7"
2020-04-30,3.70833333333333,2020,30,"7"
2020-05-01,3.66666666666667,2020,1,"7"
2020-05-02,4,2020,2,"7"
2020-05-03,3.22727272727273,2020,3,"7"
2020-05-04,3.13333333333333,2020,4,"7"
2020-05-05,3.54166666666667,2020,5,"7"
2020-05-06,3.94594594594595,2020,6,"7"
2020-05-07,3.80851063829787,2020,7,"7"
2020-05-08,3.77272727272727,2020,8,"7"
2020-05-09,3.08823529411765,2020,9,"7"
2020-05-10,3.6,2020,10,"7"
2020-05-11,3.82857142857143,2020,11,"7"
2020-05-12,3.59183673469388,2020,12,"7"
2020-05-13,3.59259259259259,2020,13,"7"
2020-05-14,3.75,2020,14,"7"
2020-05-15,3.19148936170213,2020,15,"7"
2020-05-16,3.48484848484848,2020,16,"7"
2020-05-17,3.25,2020,17,"7"
2020-05-18,3.05882352941176,2020,18,"7"
2020-05-19,3.90243902439024,2020,19,"7"
2020-05-20,3.55263157894737,2020,20,"7"
2020-05-21,3.41463414634146,2020,21,"7"
2020-05-22,3.61538461538462,2020,22,"7"
2020-05-23,3.6875,2020,23,"7"
2020-05-24,4,2020,24,"7"
2020-05-25,3.48275862068966,2020,25,"7"
2020-05-26,3.51428571428571,2020,26,"7"
2020-05-27,3.42105263157895,2020,27,"7"
2020-05-28,3.45945945945946,2020,28,"7"
2020-05-29,3.09677419354839,2020,29,"7"
2020-05-30,3.70588235294118,2020,30,"7"
2020-05-31,3.40625,2020,31,"7"
2020-06-01,3.83673469387755,2020,1,"7"
2020-06-02,3.75,2020,2,"7"
2020-06-03,3.21951219512195,2020,3,"7"
2020-06-04,3.5,2020,4,"7"
2020-06-05,3.58490566037736,2020,5,"7"
2020-06-06,3.55813953488372,2020,6,"7"
2020-06-07,3.12121212121212,2020,7,"7"
2020-06-08,3.97619047619048,2020,8,"7"
2020-06-09,3.46808510638298,2020,9,"7"
2020-06-10,3.225,2020,10,"7"
2020-06-11,2.84,2020,11,"7"
2020-06-12,3.47826086956522,2020,12,"7"
2020-06-13,3.21052631578947,2020,13,"7"
2020-06-14,3.52777777777778,2020,14,"7"
2020-06-15,3.02702702702703,2020,15,"7"
2016-06-15,3.81818181818182,2016,15,"8"
2016-06-16,3.95833333333333,2016,16,"8"
2016-06-17,4,2016,17,"8"
2016-06-18,4.38461538461539,2016,18,"8"
2016-06-19,4.36666666666667,2016,19,"8"
2016-06-20,4.2,2016,20,"8"
2016-06-21,4.06896551724138,2016,21,"8"
2016-06-22,4.140625,2016,22,"8"
2016-06-23,4.29032258064516,2016,23,"8"
2016-06-24,3.5625,2016,24,"8"
2016-06-25,3.30357142857143,2016,25,"8"
2016-06-26,3.50847457627119,2016,26,"8"
2016-06-27,4.09375,2016,27,"8"
2016-06-28,4.15492957746479,2016,28,"8"
2016-06-29,4.34615384615385,2016,29,"8"
2016-06-30,4,2016,30,"8"
2016-07-01,3.80555555555556,2016,1,"8"
2016-07-02,4.17948717948718,2016,2,"8"
2016-07-03,3.875,2016,3,"8"
2016-07-04,4.48148148148148,2016,4,"8"
2016-07-05,4.46153846153846,2016,5,"8"
2016-07-06,3.54545454545455,2016,6,"8"
2016-07-07,3.82352941176471,2016,7,"8"
2016-07-08,3.86363636363636,2016,8,"8"
2016-07-09,4.46153846153846,2016,9,"8"
2016-07-10,4.07894736842105,2016,10,"8"
2016-07-11,3.65625,2016,11,"8"
2016-07-12,4.2,2016,12,"8"
2016-07-13,4.24590163934426,2016,13,"8"
2016-07-14,4.07936507936508,2016,14,"8"
2016-07-15,4.21052631578947,2016,15,"8"
2016-07-16,4.21428571428571,2016,16,"8"
2016-07-17,4.17391304347826,2016,17,"8"
2016-07-18,4.48,2016,18,"8"
2016-07-19,4.25,2016,19,"8"
2016-07-20,4.45833333333333,2016,20,"8"
2016-07-21,4.44,2016,21,"8"
2016-07-22,3.85714285714286,2016,22,"8"
2016-07-23,4.24324324324324,2016,23,"8"
2016-07-24,4.05263157894737,2016,24,"8"
2016-07-25,4.07142857142857,2016,25,"8"
2016-07-26,4.58064516129032,2016,26,"8"
2016-07-27,4.2,2016,27,"8"
2016-07-28,4.22818791946309,2016,28,"8"
2016-07-29,3.86111111111111,2016,29,"8"
2016-07-30,3.98360655737705,2016,30,"8"
2016-07-31,3.73214285714286,2016,31,"8"
2016-08-01,3.97297297297297,2016,1,"8"
2016-08-02,4.4,2016,2,"8"
2016-08-03,3.85365853658537,2016,3,"8"
2016-08-04,3.92857142857143,2016,4,"8"
2016-08-05,3.48387096774194,2016,5,"8"
2016-08-06,3.61764705882353,2016,6,"8"
2016-08-07,3.72972972972973,2016,7,"8"
2016-08-08,3.71428571428571,2016,8,"8"
2016-08-09,3.7,2016,9,"8"
2016-08-10,3.66037735849057,2016,10,"8"
2016-08-11,3.9041095890411,2016,11,"8"
2016-08-12,4.15555555555556,2016,12,"8"
2016-08-13,4.20454545454545,2016,13,"8"
2016-08-14,4.2962962962963,2016,14,"8"
2016-08-15,3.66666666666667,2016,15,"8"
2016-08-16,3.81818181818182,2016,16,"8"
2016-08-17,3.72413793103448,2016,17,"8"
2016-08-18,4.16666666666667,2016,18,"8"
2016-08-19,3.96153846153846,2016,19,"8"
2016-08-20,4.23684210526316,2016,20,"8"
2016-08-21,4.15151515151515,2016,21,"8"
2016-08-22,4.07692307692308,2016,22,"8"
2016-08-23,4.125,2016,23,"8"
2016-08-24,3.95833333333333,2016,24,"8"
2016-08-25,4,2016,25,"8"
2016-08-26,3.91836734693878,2016,26,"8"
2016-08-27,3.78260869565217,2016,27,"8"
2016-08-28,4.27586206896552,2016,28,"8"
2016-08-29,3.9375,2016,29,"8"
2016-08-30,3.66666666666667,2016,30,"8"
2016-08-31,4.06666666666667,2016,31,"8"
2016-09-01,3.91666666666667,2016,1,"8"
2016-09-02,3.92307692307692,2016,2,"8"
2016-09-03,3.43333333333333,2016,3,"8"
2016-09-04,4.31034482758621,2016,4,"8"
2016-09-05,3.96153846153846,2016,5,"8"
2016-09-06,3.73076923076923,2016,6,"8"
2016-09-07,3.80645161290323,2016,7,"8"
2016-09-08,4.22535211267606,2016,8,"8"
2016-09-09,4.4,2016,9,"8"
2016-09-10,4.1025641025641,2016,10,"8"
2016-09-11,3.97058823529412,2016,11,"8"
2016-09-12,3.84615384615385,2016,12,"8"
2016-09-13,3.93333333333333,2016,13,"8"
2016-09-14,4.09090909090909,2016,14,"8"
2016-09-15,3.72,2016,15,"8"
2016-09-16,3.60606060606061,2016,16,"8"
2016-09-17,3.52631578947368,2016,17,"8"
2016-09-18,4.30434782608696,2016,18,"8"
2016-09-19,4,2016,19,"8"
2016-09-20,3.0952380952381,2016,20,"8"
2016-09-21,4.28333333333333,2016,21,"8"
2016-09-22,3.80701754385965,2016,22,"8"
2016-09-23,3.84782608695652,2016,23,"8"
2016-09-24,4.17391304347826,2016,24,"8"
2016-09-25,3.41935483870968,2016,25,"8"
2016-09-26,4.22727272727273,2016,26,"8"
2016-09-27,4,2016,27,"8"
2016-09-28,4.33898305084746,2016,28,"8"
2016-09-29,4.17241379310345,2016,29,"8"
2016-09-30,4.39130434782609,2016,30,"8"
2016-10-01,4.48275862068965,2016,1,"8"
2016-10-02,3.97058823529412,2016,2,"8"
2016-10-03,3.66666666666667,2016,3,"8"
2016-10-04,4.04166666666667,2016,4,"8"
2016-10-05,4.2,2016,5,"8"
2016-10-06,4.36842105263158,2016,6,"8"
2016-10-07,4.28260869565217,2016,7,"8"
2016-10-08,3.83783783783784,2016,8,"8"
2016-10-09,4.27272727272727,2016,9,"8"
2016-10-10,3.875,2016,10,"8"
2016-10-11,3.95,2016,11,"8"
2016-10-12,4.17391304347826,2016,12,"8"
2016-10-13,4.21739130434783,2016,13,"8"
2016-10-14,4.26666666666667,2016,14,"8"
2016-10-15,3.80952380952381,2016,15,"8"
2016-10-16,4.16666666666667,2016,16,"8"
2016-10-17,4.31818181818182,2016,17,"8"
2016-10-18,4.47058823529412,2016,18,"8"
2016-10-19,3.6875,2016,19,"8"
2016-10-20,3.95348837209302,2016,20,"8"
2016-10-21,3.89285714285714,2016,21,"8"
2016-10-22,4.23333333333333,2016,22,"8"
2016-10-23,3.97142857142857,2016,23,"8"
2016-10-24,4.21212121212121,2016,24,"8"
2016-10-25,4.48979591836735,2016,25,"8"
2016-10-26,3.93103448275862,2016,26,"8"
2016-10-27,4.4,2016,27,"8"
2016-10-28,4,2016,28,"8"
2016-10-29,4.28571428571429,2016,29,"8"
2016-10-30,3.95,2016,30,"8"
2016-10-31,4.28571428571429,2016,31,"8"
2016-11-01,4.55,2016,1,"8"
2016-11-02,3.82352941176471,2016,2,"8"
2016-11-03,4.31707317073171,2016,3,"8"
2016-11-04,4.27777777777778,2016,4,"8"
2016-11-05,4.27272727272727,2016,5,"8"
2016-11-06,3.66666666666667,2016,6,"8"
2016-11-07,3.79166666666667,2016,7,"8"
2016-11-08,4.5,2016,8,"8"
2016-11-09,3.54545454545455,2016,9,"8"
2016-11-10,3.7,2016,10,"8"
2016-11-11,3.88888888888889,2016,11,"8"
2016-11-12,4.6,2016,12,"8"
2016-11-13,3.4375,2016,13,"8"
2016-11-14,4.7,2016,14,"8"
2016-11-15,4.72727272727273,2016,15,"8"
2016-11-16,3.85365853658537,2016,16,"8"
2016-11-17,4.16129032258065,2016,17,"8"
2016-11-18,3.58620689655172,2016,18,"8"
2016-11-19,3.95454545454545,2016,19,"8"
2016-11-20,3.42105263157895,2016,20,"8"
2016-11-21,4.05555555555556,2016,21,"8"
2016-11-22,3.33333333333333,2016,22,"8"
2016-11-23,3.39130434782609,2016,23,"8"
2016-11-24,4.15789473684211,2016,24,"8"
2016-11-25,3.72222222222222,2016,25,"8"
2016-11-26,4,2016,26,"8"
2016-11-27,3.63636363636364,2016,27,"8"
2016-11-28,3.64705882352941,2016,28,"8"
2016-11-29,4.26666666666667,2016,29,"8"
2016-11-30,4.51851851851852,2016,30,"8"
2016-12-01,3.9,2016,1,"8"
2016-12-02,3.85185185185185,2016,2,"8"
2016-12-03,4.40909090909091,2016,3,"8"
2016-12-04,4,2016,4,"8"
2016-12-05,4.47058823529412,2016,5,"8"
2016-12-06,4.35714285714286,2016,6,"8"
2016-12-07,4.04545454545455,2016,7,"8"
2016-12-08,4.15384615384615,2016,8,"8"
2016-12-09,4.05263157894737,2016,9,"8"
2016-12-10,4.41176470588235,2016,10,"8"
2016-12-11,4.5,2016,11,"8"
2016-12-12,4.18181818181818,2016,12,"8"
2016-12-13,4.63157894736842,2016,13,"8"
2016-12-14,4.16129032258065,2016,14,"8"
2016-12-15,4.17777777777778,2016,15,"8"
2016-12-16,3.90909090909091,2016,16,"8"
2016-12-17,4.5,2016,17,"8"
2016-12-18,4.2,2016,18,"8"
2016-12-19,4.26666666666667,2016,19,"8"
2016-12-20,4.32142857142857,2016,20,"8"
2016-12-21,4,2016,21,"8"
2016-12-22,4.2,2016,22,"8"
2016-12-23,4.45454545454545,2016,23,"8"
2016-12-24,4.55,2016,24,"8"
2016-12-25,4.39130434782609,2016,25,"8"
2016-12-26,3.75862068965517,2016,26,"8"
2016-12-27,3.64705882352941,2016,27,"8"
2016-12-28,4.61111111111111,2016,28,"8"
2016-12-29,4.04347826086957,2016,29,"8"
2016-12-30,3.66666666666667,2016,30,"8"
2016-12-31,4.22222222222222,2016,31,"8"
2017-01-01,3.9047619047619,2017,1,"8"
2017-01-02,4.18181818181818,2017,2,"8"
2017-01-03,4.61538461538461,2017,3,"8"
2017-01-04,4.72727272727273,2017,4,"8"
2017-01-05,4.3,2017,5,"8"
2017-01-06,3.45,2017,6,"8"
2017-01-07,3.85185185185185,2017,7,"8"
2017-01-08,4,2017,8,"8"
2017-01-09,4.14285714285714,2017,9,"8"
2017-01-10,4.0625,2017,10,"8"
2017-01-11,3.9375,2017,11,"8"
2017-01-12,3.89130434782609,2017,12,"8"
2017-01-13,3.59259259259259,2017,13,"8"
2017-01-14,3.75,2017,14,"8"
2017-01-15,4.03448275862069,2017,15,"8"
2017-01-16,4.38356164383562,2017,16,"8"
2017-01-17,4.70175438596491,2017,17,"8"
2017-01-18,4.56637168141593,2017,18,"8"
2017-01-19,4.76923076923077,2017,19,"8"
2017-01-20,4.74242424242424,2017,20,"8"
2017-01-21,4.54794520547945,2017,21,"8"
2017-01-22,4.72916666666667,2017,22,"8"
2017-01-23,4.57894736842105,2017,23,"8"
2017-01-24,4.58695652173913,2017,24,"8"
2017-01-25,4.41304347826087,2017,25,"8"
2017-01-26,4.23404255319149,2017,26,"8"
2017-01-27,4.24,2017,27,"8"
2017-01-28,4.125,2017,28,"8"
2017-01-29,4.05882352941176,2017,29,"8"
2017-01-30,4.52830188679245,2017,30,"8"
2017-01-31,4.50746268656716,2017,31,"8"
2017-02-01,4.61363636363636,2017,1,"8"
2017-02-02,4.40909090909091,2017,2,"8"
2017-02-03,4.54166666666667,2017,3,"8"
2017-02-04,4.44186046511628,2017,4,"8"
2017-02-05,4.6,2017,5,"8"
2017-02-06,4.31578947368421,2017,6,"8"
2017-02-07,4.5609756097561,2017,7,"8"
2017-02-08,4.56756756756757,2017,8,"8"
2017-02-09,3.89795918367347,2017,9,"8"
2017-02-10,4.6,2017,10,"8"
2017-02-11,4.4375,2017,11,"8"
2017-02-12,4.2,2017,12,"8"
2017-02-13,3.875,2017,13,"8"
2017-02-14,4.06666666666667,2017,14,"8"
2017-02-15,4.66666666666667,2017,15,"8"
2017-02-16,4.33333333333333,2017,16,"8"
2017-02-17,3.53846153846154,2017,17,"8"
2017-02-18,4.34615384615385,2017,18,"8"
2017-02-19,4.66666666666667,2017,19,"8"
2017-02-20,4.06666666666667,2017,20,"8"
2017-02-21,4.75,2017,21,"8"
2017-02-22,3.93103448275862,2017,22,"8"
2017-02-23,3.83870967741935,2017,23,"8"
2017-02-24,4.41935483870968,2017,24,"8"
2017-02-25,4.17241379310345,2017,25,"8"
2017-02-26,4.29166666666667,2017,26,"8"
2017-02-27,4.17647058823529,2017,27,"8"
2017-02-28,3.58333333333333,2017,28,"8"
2017-03-01,3.95454545454545,2017,1,"8"
2017-03-02,4.14285714285714,2017,2,"8"
2017-03-03,4.52941176470588,2017,3,"8"
2017-03-04,4.46666666666667,2017,4,"8"
2017-03-05,4,2017,5,"8"
2017-03-06,3.69230769230769,2017,6,"8"
2017-03-07,4.55,2017,7,"8"
2017-03-08,4.58333333333333,2017,8,"8"
2017-03-09,4.33333333333333,2017,9,"8"
2017-03-10,4.12121212121212,2017,10,"8"
2017-03-11,4.17857142857143,2017,11,"8"
2017-03-12,4.25,2017,12,"8"
2017-03-13,3.35714285714286,2017,13,"8"
2017-03-14,4.14285714285714,2017,14,"8"
2017-03-15,4.05263157894737,2017,15,"8"
2017-03-16,4.75,2017,16,"8"
2017-03-17,4.72307692307692,2017,17,"8"
2017-03-18,4.70588235294118,2017,18,"8"
2017-03-19,4.82222222222222,2017,19,"8"
2017-03-20,4.56818181818182,2017,20,"8"
2017-03-21,4.73170731707317,2017,21,"8"
2017-03-22,4.55555555555556,2017,22,"8"
2017-03-23,4.5,2017,23,"8"
2017-03-24,4.51666666666667,2017,24,"8"
2017-03-25,4.575,2017,25,"8"
2017-03-26,4.55555555555556,2017,26,"8"
2017-03-27,4.61290322580645,2017,27,"8"
2017-03-28,4.64864864864865,2017,28,"8"
2017-03-29,4.375,2017,29,"8"
2017-03-30,4.40740740740741,2017,30,"8"
2017-03-31,4.68965517241379,2017,31,"8"
2017-04-01,4.53571428571429,2017,1,"8"
2017-04-02,4.48648648648649,2017,2,"8"
2017-04-03,4.36666666666667,2017,3,"8"
2017-04-04,4.75,2017,4,"8"
2017-04-05,4.53191489361702,2017,5,"8"
2017-04-06,4.36363636363636,2017,6,"8"
2017-04-07,4.75757575757576,2017,7,"8"
2017-04-08,4.45714285714286,2017,8,"8"
2017-04-09,4.36111111111111,2017,9,"8"
2017-04-10,4.36666666666667,2017,10,"8"
2017-04-11,4.375,2017,11,"8"
2017-04-12,4.33333333333333,2017,12,"8"
2017-04-13,4.03333333333333,2017,13,"8"
2017-04-14,4.45238095238095,2017,14,"8"
2017-04-15,4.3030303030303,2017,15,"8"
2017-04-16,4.34782608695652,2017,16,"8"
2017-04-17,4.46428571428571,2017,17,"8"
2017-04-18,4.29166666666667,2017,18,"8"
2017-04-19,4.62162162162162,2017,19,"8"
2017-04-20,4.57142857142857,2017,20,"8"
2017-04-21,4.61290322580645,2017,21,"8"
2017-04-22,4.5,2017,22,"8"
2017-04-23,4.26829268292683,2017,23,"8"
2017-04-24,4.05,2017,24,"8"
2017-04-25,4.58620689655172,2017,25,"8"
2017-04-26,4.39130434782609,2017,26,"8"
2017-04-27,4.58333333333333,2017,27,"8"
2017-04-28,4.38095238095238,2017,28,"8"
2017-04-29,4.57142857142857,2017,29,"8"
2017-04-30,4.65625,2017,30,"8"
2017-05-01,4.04761904761905,2017,1,"8"
2017-05-02,4.77777777777778,2017,2,"8"
2017-05-03,4.39024390243902,2017,3,"8"
2017-05-04,4.56756756756757,2017,4,"8"
2017-05-05,4.71428571428571,2017,5,"8"
2017-05-06,4.57692307692308,2017,6,"8"
2017-05-07,4.58064516129032,2017,7,"8"
2017-05-08,4.81818181818182,2017,8,"8"
2017-05-09,4.54166666666667,2017,9,"8"
2017-05-10,4.61904761904762,2017,10,"8"
2017-05-11,4.55555555555556,2017,11,"8"
2017-05-12,4.71428571428571,2017,12,"8"
2017-05-13,4.53333333333333,2017,13,"8"
2017-05-14,4.09677419354839,2017,14,"8"
2017-05-15,4.66666666666667,2017,15,"8"
2017-05-16,4.40625,2017,16,"8"
2017-05-17,4.46153846153846,2017,17,"8"
2017-05-18,4.2,2017,18,"8"
2017-05-19,4.325,2017,19,"8"
2017-05-20,4.75,2017,20,"8"
2017-05-21,4.26923076923077,2017,21,"8"
2017-05-22,4.55,2017,22,"8"
2017-05-23,4.35483870967742,2017,23,"8"
2017-05-24,3.68,2017,24,"8"
2017-05-25,4.28,2017,25,"8"
2017-05-26,4.75,2017,26,"8"
2017-05-27,4.375,2017,27,"8"
2017-05-28,4.46153846153846,2017,28,"8"
2017-05-29,4.70967741935484,2017,29,"8"
2017-05-30,4.6,2017,30,"8"
2017-05-31,4.34782608695652,2017,31,"8"
2017-06-01,4.13513513513514,2017,1,"8"
2017-06-02,4.46153846153846,2017,2,"8"
2017-06-03,3.73913043478261,2017,3,"8"
2017-06-04,4.07142857142857,2017,4,"8"
2017-06-05,4.55555555555556,2017,5,"8"
2017-06-06,4.45833333333333,2017,6,"8"
2017-06-07,4.17647058823529,2017,7,"8"
2017-06-08,4.42307692307692,2017,8,"8"
2017-06-09,4.54545454545455,2017,9,"8"
2017-06-10,4.75,2017,10,"8"
2017-06-11,4.34782608695652,2017,11,"8"
2017-06-12,4.47058823529412,2017,12,"8"
2017-06-13,4.79166666666667,2017,13,"8"
2017-06-14,4.29032258064516,2017,14,"8"
2017-06-15,4.4,2017,15,"8"
2017-06-16,4,2017,16,"8"
2017-06-17,4.0625,2017,17,"8"
2017-06-18,4.27777777777778,2017,18,"8"
2017-06-19,4.14285714285714,2017,19,"8"
2017-06-20,4.38461538461539,2017,20,"8"
2017-06-21,4.18181818181818,2017,21,"8"
2017-06-22,3.76923076923077,2017,22,"8"
2017-06-23,3.47058823529412,2017,23,"8"
2017-06-24,4.28571428571429,2017,24,"8"
2017-06-25,4,2017,25,"8"
2017-06-26,4.33333333333333,2017,26,"8"
2017-06-27,4.21052631578947,2017,27,"8"
2017-06-28,4.07142857142857,2017,28,"8"
2017-06-29,4.44444444444444,2017,29,"8"
2017-06-30,4.29166666666667,2017,30,"8"
2017-07-01,4.14285714285714,2017,1,"8"
2017-07-02,4.22727272727273,2017,2,"8"
2017-07-03,4.05263157894737,2017,3,"8"
2017-07-04,4.4,2017,4,"8"
2017-07-05,3.47058823529412,2017,5,"8"
2017-07-06,4.33333333333333,2017,6,"8"
2017-07-07,4.6,2017,7,"8"
2017-07-08,3.85714285714286,2017,8,"8"
2017-07-09,4.1875,2017,9,"8"
2017-07-10,3.57142857142857,2017,10,"8"
2017-07-11,3.75,2017,11,"8"
2017-07-12,4.58823529411765,2017,12,"8"
2017-07-13,2.90909090909091,2017,13,"8"
2017-07-14,4.88888888888889,2017,14,"8"
2017-07-15,4.72727272727273,2017,15,"8"
2017-07-16,4.25,2017,16,"8"
2017-07-17,4.90909090909091,2017,17,"8"
2017-07-18,4,2017,18,"8"
2017-07-19,4.375,2017,19,"8"
2017-07-20,3.25,2017,20,"8"
2017-07-21,3.6,2017,21,"8"
2017-07-22,3.47368421052632,2017,22,"8"
2017-07-23,3.75,2017,23,"8"
2017-07-24,3.4,2017,24,"8"
2017-07-25,4.15384615384615,2017,25,"8"
2017-07-26,4.38888888888889,2017,26,"8"
2017-07-27,4.1875,2017,27,"8"
2017-07-28,4.68181818181818,2017,28,"8"
2017-07-29,4.25,2017,29,"8"
2017-07-30,3.875,2017,30,"8"
2017-07-31,3.66666666666667,2017,31,"8"
2017-08-01,3.875,2017,1,"8"
2017-08-02,4.38888888888889,2017,2,"8"
2017-08-03,4.31578947368421,2017,3,"8"
2017-08-04,4.0625,2017,4,"8"
2017-08-05,4.36842105263158,2017,5,"8"
2017-08-06,4.44444444444444,2017,6,"8"
2017-08-07,4.39393939393939,2017,7,"8"
2017-08-08,4.21428571428571,2017,8,"8"
2017-08-09,3.95238095238095,2017,9,"8"
2017-08-10,3.73684210526316,2017,10,"8"
2017-08-11,3.93333333333333,2017,11,"8"
2017-08-12,4.14285714285714,2017,12,"8"
2017-08-13,4.375,2017,13,"8"
2017-08-14,4.26315789473684,2017,14,"8"
2017-08-15,4.28571428571429,2017,15,"8"
2017-08-16,4.125,2017,16,"8"
2017-08-17,3.46153846153846,2017,17,"8"
2017-08-18,4.47368421052632,2017,18,"8"
2017-08-19,3.5625,2017,19,"8"
2017-08-20,4,2017,20,"8"
2017-08-21,5,2017,21,"8"
2017-08-22,4.14285714285714,2017,22,"8"
2017-08-23,4.25,2017,23,"8"
2017-08-24,3.88235294117647,2017,24,"8"
2017-08-25,3.82352941176471,2017,25,"8"
2017-08-26,4.1304347826087,2017,26,"8"
2017-08-27,4,2017,27,"8"
2017-08-28,4.33333333333333,2017,28,"8"
2017-08-29,3.16666666666667,2017,29,"8"
2017-08-30,4.72727272727273,2017,30,"8"
2017-08-31,3.76923076923077,2017,31,"8"
2017-09-01,3.93333333333333,2017,1,"8"
2017-09-02,3.8,2017,2,"8"
2017-09-03,4.72727272727273,2017,3,"8"
2017-09-04,4.32,2017,4,"8"
2017-09-05,4.33333333333333,2017,5,"8"
2017-09-06,4.15384615384615,2017,6,"8"
2017-09-07,4.3,2017,7,"8"
2017-09-08,4.52173913043478,2017,8,"8"
2017-09-09,4.4375,2017,9,"8"
2017-09-10,4,2017,10,"8"
2017-09-11,4.34782608695652,2017,11,"8"
2017-09-12,4,2017,12,"8"
2017-09-13,4.3125,2017,13,"8"
2017-09-14,3.86666666666667,2017,14,"8"
2017-09-15,4.5,2017,15,"8"
2017-09-16,3.8125,2017,16,"8"
2017-09-17,3.9375,2017,17,"8"
2017-09-18,4.38095238095238,2017,18,"8"
2017-09-19,4.09090909090909,2017,19,"8"
2017-09-20,4.23809523809524,2017,20,"8"
2017-09-21,4,2017,21,"8"
2017-09-22,4.4375,2017,22,"8"
2017-09-23,3.75,2017,23,"8"
2017-09-24,4.13333333333333,2017,24,"8"
2017-09-25,4.5,2017,25,"8"
2017-09-26,4.55555555555556,2017,26,"8"
2017-09-27,4.53846153846154,2017,27,"8"
2017-09-28,4.33333333333333,2017,28,"8"
2017-09-29,3.44444444444444,2017,29,"8"
2017-09-30,3.875,2017,30,"8"
2017-10-01,3.94117647058824,2017,1,"8"
2017-10-02,3.78571428571429,2017,2,"8"
